,business_id,latitude,longitude,stars,review_count,categories
1703,wTl0KDcmIX9b6WXNxPbO2w,28.0882068,-82.5025896,4.0,28,"Restaurants, Chinese"
1704,d9mum0qEmOUEbyeVRax7RQ,27.9973782678,-82.53812344400001,4.0,58,"Event Planning & Services, Amusement Parks, Venues & Event Spaces, Nightlife, Arts & Entertainment, Sports Bars, Eatertainment, Bars, Bowling, Active Life"
1705,ABYmtOX_IdmTuVuxNqliog,27.90536,-82.506828,3.5,66,"Restaurants, Tex-Mex, Mexican"
1706,3P-uS9MdEFbagSAiLyMQwA,28.062837,-82.552111,2.5,42,"Food, Discount Store, Shopping, Department Stores, Grocery, Mobile Phones, Drugstores, Fashion, Electronics"
1707,Q0irxU5NfQAoyIxGh3wndw,27.997032,-82.5480951,4.0,6,"Delis, Sandwiches, Breakfast & Brunch, Restaurants"
1708,fSJRuFMF6JYukkKA4E_xUA,28.0804833,-82.4284507,3.0,33,"Barbeque, Restaurants"
1709,XkxHkWoeaxretagSuMkUdQ,28.056086,-82.427845,3.0,39,"Cupcakes, Custom Cakes, Food, Ice Cream & Frozen Yogurt"
1710,cbsBpuwFZdnyIe0QeWkBRw,28.1618074356,-82.3527387312,3.0,38,"Restaurants, Pizza"
1711,DUE7xjBzDV2rrp2ArjcWLQ,28.0686501,-82.445243,4.0,7,"Ethnic Food, Grocery, Restaurants, Imported Food, Food, Specialty Food, Vegan"
1712,WPzHKwDKyfYH0sWZLiksJw,28.042741,-82.504262,4.0,39,"Fast Food, Sandwiches, Restaurants, Delis"
1713,tIYd4pzWFlQasuX_JmYKBQ,27.9612825668,-82.4640253732,3.5,50,"Nightlife, Restaurants, Wine Bars, Bars, Steakhouses, American (New), Sandwiches, Food Stands"
1714,G3EW13G66ISs6L1xhDXdNA,27.938751,-82.454791,3.5,20,"Coffee & Tea, Food"
1715,upw1n7Gj7n50d7uXHiFh9g,27.9577969973,-82.5334025847,4.0,12,"Ticket Sales, Dinner Theater, Nightlife, Comedy Clubs, Performing Arts, Arts & Entertainment, Restaurants"
1716,2BHApamfBZ-dbM37UGOAVQ,28.0673211,-82.5066206,2.5,16,"Restaurants, Pizza"
1717,CqkMK7o0sWCKulu_rSdSbA,28.0688059,-82.4437847,4.5,46,"Chinese, Hot Pot, Szechuan, Restaurants"
1718,aPJB_6UOVPCsgp4S5wsekQ,27.9449775384,-82.4640511349,4.5,19,"Food, Thai, Noodles, Poke, Asian Fusion, Restaurants, Sandwiches"
1719,ERjMryaYHLzlfOCh6Qf5iw,27.99709,-82.55082,3.5,18,"Gas Stations, Food, Automotive, Convenience Stores"
1720,stVic6I1BT7lnJEGl0jzfw,27.9654998647,-82.5501114035,4.0,36,"Restaurants, Nightlife, American (New), Bars"
1721,-5psHqEISccHDdHaWF2-6Q,28.0694972,-82.5769235,3.0,26,"Food, Restaurants, Vietnamese"
1722,EB56UJGZclhx9y5c7VMfFQ,27.9042524,-82.5270875,3.5,169,"Restaurants, Bars, Sports Bars, Nightlife, American (Traditional), Food, Beer, Wine & Spirits"
1723,M9s1QoMF8AHqsB9j58bKtA,28.060797,-82.644471,4.0,119,"Breakfast & Brunch, Restaurants, Diners, Salad"
1724,-ZCctA2zuUMxUihDwhYXAg,27.9051033,-82.4939973,4.0,52,"Wine Bars, Desserts, Bars, Beer, Wine & Spirits, Restaurants, Mexican, Food, Nightlife"
1725,bYPxtzZ9JHnffZ6dM-UHlw,28.0102283,-82.6104655,4.5,77,"Food, Bakeries"
1726,Y44d5KyVimxk_Pya-03ngw,27.947527,-82.527972,3.0,5,"Food, Ice Cream & Frozen Yogurt"
1727,vFgzmodxwEEtiPfktfe1Dw,27.92683,-82.453823,4.5,31,"Ice Cream & Frozen Yogurt, Japanese, Restaurants, Food, Sushi Bars, Korean, Asian Fusion"
1728,mIwPIJqIqAaDVZHJTtodbA,27.9797749079,-82.5531741202,4.0,8,"Restaurants, American (Traditional), Salad, Cafes, Food, Sandwiches, Acai Bowls, Breakfast & Brunch"
1729,3usX3vsUz1aM6-er2SMycw,28.0669922,-82.5069135,4.0,21,"Food, Grocery"
1730,QPB8DUE_jAhgx1atM7sKBg,27.9459674,-82.5264034,3.5,474,"Nightlife, Seafood, Restaurants, American (Traditional), Bars"
1731,sP8CBYVD1twsuNh88hUPIA,28.0315224,-82.3938518,4.0,5,"Chinese, Restaurants"
1732,6OCISgKlFdwGy81ijqSFaA,28.056804,-82.5320062414,4.0,25,"Food, Restaurants, Mexican, Tacos, Food Trucks"
1733,NPCdE8y_YBYi4UA3z6YkAg,27.9451185,-82.4644871,5.0,12,"Bars, Wine Bars, Nightlife"
1734,9t2qXG35tHfXVSXSQ37EXg,27.946772,-82.526292,4.5,10,"Chocolatiers & Shops, Coffee & Tea, Desserts, Food, Macarons, Specialty Food"
1735,xB3gyIdQ7sR0cjMi2NL7wg,28.0687315,-82.4268181,4.0,9,"Food, Donuts, Coffee & Tea"
1736,4ivWLNbOQr_s9D5_GGkVkg,28.026128,-82.48611,4.0,10,"Restaurants, Chinese"
1737,TwvVz3fJnKp_enydM9PrXw,27.985734,-82.4511471,5.0,49,"Restaurants, Event Planning & Services, Caterers, Food, Food Trucks, Mexican"
1738,hNBHvMSy3SQeVHfGI4vHKQ,27.905753699999998,-82.5067649782,2.0,139,"Bars, Chicken Wings, American (Traditional), Nightlife, Restaurants, Sports Bars, Food, Desserts, Pubs"
1739,tdalPINw11qFnrb2YL0ayQ,28.0562360481,-82.6261239394,2.0,25,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food"
1740,WB-eQAgw88fbr15eY761CA,27.916779,-82.494288,4.5,400,"Italian, Restaurants"
1741,gfyMB3EprSRf0Ddjj0GXeA,28.1434318,-82.3343375,3.0,8,"Painters, Restaurants, Interior Design, Pizza, Home Services, Pressure Washers"
1742,aXhkaMLqeZooVtg1UFs3Jw,28.0695705,-82.4330778,3.0,8,"Food, Specialty Food, Chicken Wings, Restaurants, Seafood Markets, Soup"
1743,M0ArJYhR9GLiIeLo-O4Vcw,28.0098841033,-82.4848015633,5.0,17,"Breakfast & Brunch, Restaurants, Food, Juice Bars & Smoothies, Desserts"
1744,jFgbX3aCOgtKba6FkxQymg,28.0688162,-82.5067309,4.5,73,"Food, Bakeries, Cupcakes, Desserts"
1745,o5Uee_gmS-y9R582PAkX6w,28.140282,-82.35718,3.5,15,"Restaurants, Cafes, Breakfast & Brunch, American (Traditional)"
1746,gi9v-HcUdAn0Hye6QiFfJQ,27.942042,-82.455631,3.5,81,"Food, Event Planning & Services, Convenience Stores, Venues & Event Spaces"
1747,1FYdMkv1bc-sKUrjalyKxQ,28.0776358,-82.4597661,5.0,214,"Restaurants, Donuts, Breakfast & Brunch, Food"
1748,-rRJS6-a9-yyOCMEG3ONFQ,28.0538947,-82.4363853,4.0,12,"Bars, Sandwiches, Restaurants, Nightlife, Mediterranean, Sports Bars, Hookah Bars, Desserts, Middle Eastern, Food"
1749,iOc82mPETt6pEhGIbbGxbg,27.9445005,-82.4893886,3.5,47,"Chinese, Restaurants"
1750,MQc281KkhXBRELaAeKpUow,27.8623633,-82.4981215,3.5,5,"Food, Beer, Wine & Spirits"
1751,8ZuIR-ucyRo3nNLato2gwA,28.0533005,-82.4328365,3.5,119,"Restaurants, Buffets, Indian"
1752,r1XEoeXAwx85DW794kOkbQ,27.9442747,-82.4751004,3.0,33,"Pakistani, Restaurants, Indian, Food"
1753,nUo8nkGjLtjSiVdWjGHZWg,28.04341,-82.590485,3.0,17,"Restaurants, Delis, Sandwiches, Fast Food"
1754,f2A0fFtAuSnx9cSrazyzcQ,27.9766247449,-82.5372939591,3.5,13,"Food, Coffee & Tea"
1755,r5Yib2yosvy0zTa6aWrwNg,27.9970154,-82.5786158,2.0,12,"Caribbean, Diners, Breakfast & Brunch, Cuban, Restaurants"
1756,ycLtTBrHnQHPkikCCgIsKg,28.0771075,-82.5023464,4.5,43,"Food, Event Planning & Services, Food Trucks, Sandwiches, Caterers, Restaurants"
1757,9JrZDH4Mq0BXQ2GYIJmo-g,27.9377725,-82.5019869,4.5,545,"Desserts, Bars, Food, Nightlife, Italian, Restaurants"
1758,JwrIiF4oihcg9rjyHjxY7w,28.144254725,-82.3127451583,4.5,63,"Pasta Shops, Pizza, Restaurants, Food, Specialty Food"
1759,ytr4rGyONTR-FffBc_q6lA,27.9279198,-82.5131554,4.5,7,"Venues & Event Spaces, Party Equipment Rentals, Food Delivery Services, Food, Caterers, Event Planning & Services, Wedding Planning"
1760,748-xeDEJCKkB96pXsprAA,28.0082286489,-82.4592818157,5.0,21,"Food, Wine Bars, Beer Bar, Desserts, Nightlife, Bars"
1761,OFObWXTZlVBLaDZdl2ov-A,28.0137917119,-82.6128180193,3.0,8,"Automotive, Coffee & Tea, Gas Stations, Food, Convenience Stores"
1762,-J0tPzkwPnyulSBE_s863Q,27.9113611,-82.5182322,4.5,81,"Sandwiches, American (Traditional), Nightlife, Bars, American (New), Restaurants"
1763,0xWg9IhmeCAX4xsRncW0CQ,28.0574387,-82.5824875,4.0,5,"Ice Cream & Frozen Yogurt, Food"
1764,UiOi9XByHTu1o9C-rFTrOw,28.0660629,-82.5018964,3.5,72,"Restaurants, Food, Poke, Barbeque, Gluten-Free, Salad, Korean, Acai Bowls"
1765,XMJ-os9MdpENhjqDSi_hvA,28.0242845,-82.5070615,4.5,6,"Fruits & Veggies, Food, Grocery, Specialty Food, International Grocery"
1766,P6fDYSGrMs5kL0HGzrojFQ,27.9931540096,-82.4597116266,5.0,6,"Trainers, Active Life, Shopping, Cardio Classes, Dance Studios, Vitamins & Supplements, Fitness & Instruction, Boot Camps, Health & Medical, Nutritionists"
1767,JaZMELNRmc6rnNuFVGpc3A,27.9961584,-82.5602378,4.5,36,"Sandwiches, Restaurants, Food, Bakeries"
1768,Mr0-8BXsmM3AqPyzkOENjg,28.06312,-82.55,3.0,38,"Pizza, Restaurants"
1769,5xtE0SVtO4DR_4vyHlLoeg,28.0858787716,-82.538961863,3.0,16,"Chicken Wings, Restaurants, Delis, Breakfast & Brunch"
1770,9nvEI73zl6YL8mfaWm_Alw,28.0088568041,-82.5626129799,3.0,8,"Cocktail Bars, Bars, Nightlife, Latin American, Colombian, Restaurants"
1771,xnsLenyQ2y_fG4mqr6lFWQ,28.0229590161,-82.459118,1.0,9,"Chicken Wings, Fast Food, Chicken Shop, Restaurants"
1772,DfEYyoO1YPHEPy9h3BWGvQ,27.943195,-82.447127,3.5,241,"Restaurants, Chinese, Asian Fusion, Thai"
1773,Pud2rnFwby48KD1qSaAAXg,28.0009457,-82.4590705,4.5,215,"Cuban, Restaurants, Juice Bars & Smoothies, Latin American, Food"
1774,TL3smLbCudawsxvMOVLxvQ,28.0254907,-82.5724024,4.5,11,"Pizza, Chicken Wings, Restaurants, Sandwiches"
1775,eSHOzoSapng1c7BN3CBn9A,28.0982306,-82.3990062,4.5,278,"Restaurants, Chicken Wings, Bars, Nightlife, Pubs, Cocktail Bars, American (New), Food, Gastropubs, Brewpubs, Breweries"
1776,EyX2DuuTgqQUeqrpREOLAA,27.8942411602,-82.5059242222,3.5,196,"Barbeque, Smokehouse, Food, Southern, Restaurants"
1777,X5rNlFyw6LWJK54OvumO4w,28.0253566318,-82.5718011707,2.0,6,"Nightlife, Bars, Hookah Bars"
1778,fe-29ty1XfKu3vZse-4IZA,27.996506,-82.5013526,1.5,23,"Restaurants, Fast Food, Burgers"
1779,eWjhGqkJhHnJDuGmN2e7vA,27.9965000153,-82.413406,3.5,28,"Seafood, Fast Food, Restaurants, Mediterranean, Chicken Wings, Salad, Greek, American (Traditional), Middle Eastern, Diners, Sandwiches"
1780,0thH9UMosLVRlK7BH_JiSw,27.984634,-82.568659,3.5,15,"Cuban, Restaurants"
1781,SgQYWN_U5nyKofiCewopMg,28.0655701,-82.5769472,3.0,84,"Nightlife, American (Traditional), Restaurants, Tex-Mex, Bars"
1782,EqX5r8iQnFb4lQpZxv0gXQ,28.144682,-82.2819899,1.5,7,"Food, Ice Cream & Frozen Yogurt, Bakeries"
1783,tfBfrVrZwX6OlB_oZqkwkg,28.064511224,-82.5057145511,3.0,108,"Bars, Sushi Bars, Nightlife, Japanese, Restaurants"
1784,tUBv82OEScCEchuPfOdurw,28.00123,-82.451003,4.0,8,"Restaurants, Sandwiches"
1785,1bngXk4GqyW6nO_TUUB4hA,27.9318624,-82.4827004,4.5,51,"Food, Desserts, Bars, Nightlife, Coffee & Tea, Wine Bars"
1786,tIn50MCSKmCHkCposC0P2A,28.0322549,-82.4170166,3.0,27,"Caribbean, Spanish, Restaurants, Chinese, Puerto Rican, Latin American"
1787,pDnK_P0MX3nGjweUb9Hz3Q,28.0816037,-82.4327449,3.5,10,"Beer, Wine & Spirits, Food"
1788,IIgBrAU8k-OI8PjmLvegHg,28.0352835,-82.5011411,3.0,33,"Restaurants, Pubs, Food, Meat Shops, Bars, Sports Bars, Chicken Wings, Specialty Food, American (Traditional), Nightlife"
1789,d9bspffQYbRQquP8lLlWLQ,28.0280432103,-82.63696126,4.0,14,"Gas Stations, Automotive, Convenience Stores, Food"
1790,z04btlhvr9rmQ00k1yVMog,28.0350061,-82.6459071,4.0,34,"Restaurants, Seafood, Chinese"
1791,hfqb3lQoXufRAHvfrcS-UQ,27.893418,-82.489982,4.5,111,"Restaurants, Delis"
1792,nA8OwIMCvBXVbEJALcF4Yw,28.21008,-82.7408251,5.0,8,"Herbal Shops, Food, Coffee & Tea, Health & Medical, Kombucha, Nightlife, Bubble Tea, Lounges, Bars"
1793,sBinabsXdIYlw7-6W11tfQ,27.91592,-82.505714,3.0,17,"Chicken Wings, Pizza, Italian, Restaurants, Sandwiches"
1794,5p2Q-L9V5KYDelMExQNfNg,27.9445960973,-82.5219945,2.5,30,"Delis, Fast Food, Food Delivery Services, Food, Restaurants, Sandwiches"
1795,jiGj-UE_2I2-An5IFeNiqw,27.94506,-82.481749,3.0,28,"Delis, Sandwiches, Restaurants, Fast Food"
1796,yUglD4bzupuMzGIvnQguNg,28.1312625,-82.3657804957,2.5,75,"Fast Food, Restaurants, Mexican"
1797,ZMRlMb3EAQkeL-elPzw9wQ,27.7568727856,-82.7331097676,4.0,121,"Restaurants, Vietnamese, Asian Fusion, Chinese"
1798,Q3gGM2Sh93FvfzhLFMDCEw,28.0633683718,-82.4139508332,3.5,19,"Sports Bars, Restaurants, Nightlife, Bars, Pubs, American (Traditional)"
1799,1gCKY-dGAFKvZVTkKmjNXg,27.9274002,-82.5137002,4.0,55,"Karaoke, American (Traditional), Nightlife, Bars, Seafood, Dive Bars, Restaurants"
1800,EGfGwQ6VPSlnm_g3KTa1Dg,28.051616,-82.582015,3.5,98,"Pizza, Restaurants, Salad, Burgers"
1801,lS6m6n1u7jh73i-ivIuUiw,28.0659830551,-82.5020922773,4.0,72,"Pizza, Restaurants"
1802,YykHfoNjmQGaxzzfK7KI4g,27.944755,-82.511225,3.5,41,"Sandwiches, Delis, American (New), Restaurants"
1803,ZrOSQWWQwhh1xsC25WiDyg,28.0712918,-82.6322748,3.0,23,"Chinese, Soup, Restaurants, Chicken Shop, Food"
1804,dTTjz9bl5QiTMtSvig23dA,27.996268,-82.514815,2.5,125,"Chicken Wings, Restaurants, Sports Bars, American (Traditional), Nightlife, Bars"
1805,WeZc1P-5vW0-y_OrhGaXEg,28.083538406,-82.5429405623,2.5,8,"Pizza, Restaurants"
1806,w6GQZIbry7tnLvzrCawqcQ,27.982602,-82.458643,4.0,40,"Arts & Entertainment, Food, Shopping, Local Flavor, Nightlife, Bars, Breweries, Art Galleries"
1807,q5MCOtltc39xiZr40aMtpg,28.0698002,-82.4495153,4.5,62,"Cocktail Bars, Karaoke, Nightlife, Bars"
1808,PCsOMhA-Qmw1H-eFYrNGSg,27.9434719076,-82.4475527295,4.5,45,"Ice Cream & Frozen Yogurt, Food"
1809,4JSDGbEILb9GZcRsLHs1rQ,28.1520687,-82.3523094,4.0,7,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food"
1810,NrKVh-Y8Sfu9-He9988DBQ,27.9600504,-82.4410191,3.0,243,"Bars, Nightlife, Mexican, Gluten-Free, Vegetarian, American (Traditional), Restaurants, Arts & Entertainment, Music Venues"
1811,9ezFdSRFbR-Kc7HpAU4LyA,27.9353239413,-82.4766821582,4.5,10,"Juice Bars & Smoothies, Food, Acai Bowls, Organic Stores"
1812,sarzK-Xuoy2aQ5GZAQwKsw,27.9552692,-82.4563199,4.5,58,"Food, Food Trucks, Donuts"
1813,ljhu5X8rLl-1IrThB9Wpww,27.9419231,-82.4684542,3.5,12,"Japanese, Restaurants, Grocery, Food, Ramen, Specialty Food"
1814,zA5DDyfQO6cXMiI0mtW-jw,28.0876732658,-82.4043156847,4.0,22,"Indian, Restaurants"
1815,pGM44vXYa6lke-dU4h-xpA,28.032223841,-82.4281075539,3.0,112,"Bars, Italian, Sandwiches, Restaurants, Wine Bars, Soup, Salad, Nightlife"
1816,z_bTPCOeRv7IDHSNF0bxzg,28.1305992,-82.3669082,3.0,46,"Food, Donuts, Coffee & Tea, Restaurants"
1817,0NHmFJnDcXEcSoGJuUBYYA,28.067933,-82.572262,3.5,36,"Nightlife, Italian, Mediterranean, Restaurants, Bars"
1818,G3fZGozLaJjIVU08mXk5qQ,28.0407959162,-82.542715324,2.0,12,"Coffee & Tea, Donuts, Food"
1819,4gWq-h8wATjJCl2bNzeBRw,27.9634228,-82.5206719,4.0,19,"Bakeries, Food, Restaurants, American (New)"
1820,vK0ALj3KbJHy3nRVjEd30A,27.946144,-82.458664,2.0,12,"Food, American (New), Restaurants"
1821,qgRUev0n93CspUxtOrhz5w,27.9387699,-82.4827424,3.5,198,"Bars, Nightlife, American (Traditional), Breakfast & Brunch, Restaurants, Food"
1822,xeifuq1qZF93ETmY0Z2Zeg,27.9576763,-82.4852475,4.5,24,"Restaurants, Italian, Seafood, Spanish, Cuban"
1823,CREJoOA96P4ggzJCBhi5Xw,28.0338365,-82.4589699,2.0,11,"Burgers, Food, Fast Food, Restaurants"
1824,SZNnDfhSryMHfZCfifHl7w,27.9925307,-82.3577764,3.5,146,"Restaurants, Sports Bars, Nightlife, Bars, Burgers, Chicken Wings"
1825,rE5uySmc9eaADCXUaE0zEQ,27.9585401846,-82.5244898769,3.5,115,"Restaurants, American (New), American (Traditional), Barbeque, Steakhouses"
1826,gBKe8wH1TnSmBBpLfHRKbw,27.8942532,-82.50234,4.5,89,"Restaurants, Burgers, American (New), Asian Fusion, American (Traditional), Chicken Wings, Mexican, Tacos"
1827,P0Srfh95MNKRWc1wYRVnfg,28.05367,-82.4012341,4.5,212,"Food, Japanese, Restaurants, Poke"
1828,eb_LtLr1D1AT_XTKsq1RSA,27.937994,-82.458323,3.0,10,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food"
1829,Bba7WRlq1LYFhzxMHbSMsw,27.9431127639,-82.3368254452,2.0,8,"Restaurants, Sandwiches, Fast Food"
1830,fCL7BoH_Wr1A5GHFV8wtyA,28.03355,-82.64619,3.5,126,"Restaurants, Comfort Food, Caterers, Breakfast & Brunch, American (Traditional), Event Planning & Services, Southern"
1831,_6A-vMw12vryDpFRy5vhuQ,27.9519547257,-82.5040393541,4.0,390,"Restaurants, Steakhouses, Seafood, American (New)"
1832,z5nU7jIyr-_Hv5ZDH0nY1A,27.93784,-82.501886,3.5,200,"Breakfast & Brunch, Restaurants, Mediterranean, Nightlife, Cafes, Bars, Wine Bars"
1833,Or5iuluaWxoZigcthZuYOA,27.9086397216,-82.5267425078,3.5,44,"Local Flavor, Irish, Sports Bars, Nightlife, Chicken Wings, Bars, Food, Restaurants, Pubs, American (Traditional), Beer, Wine & Spirits"
1834,_WXisiele6N-scYh2m8Gmw,28.052576,-82.503485,3.5,91,"Nightlife, Bars, Seafood, Italian, Restaurants"
1835,QKPCzNPs-QiBIymqWhE01Q,27.9236921,-82.340057,4.5,94,"Cocktail Bars, Irish Pub, Bars, Nightlife, Fish & Chips, Restaurants"
1836,jtGa9fA-s-dxzGkHU0od6g,27.919361,-82.494804,3.0,25,"Chicken Wings, Nightlife, Bars, Food, Restaurants, Beer, Wine & Spirits"
1837,OnlFBPc0aCmzXjbYXKfnTA,27.9569311,-82.4821078,4.0,20,"Restaurants, Barbeque"
1838,8U9BqDxF0gqdO-cDY4973A,28.032201,-82.414967,2.0,10,"Restaurants, Pizza, Chicken Wings, Italian"
1839,c6quFjI59tPAcAGpkAkBug,28.024869,-82.45991,1.5,20,"Burgers, Fast Food, Restaurants"
1840,Ef9jqvIH44oHlYnaIFlzxA,27.9863552,-82.5702618,4.0,25,"Nightlife, Bars, Restaurants, Peruvian"
1841,a39Bc7eixUE1_vOkBjEfwg,28.0945318,-82.5059409,4.0,100,"Sandwiches, Cuban, Spanish, Restaurants, Cafes, Breakfast & Brunch"
1842,013W_M4YUTo_pjXc9J7KvA,27.9502594,-82.4590115,3.0,6,"Restaurants, Thai"
1843,Bc0uY0dOcOtImu3evffKfQ,28.0403682349,-82.4598239735,4.5,20,"Tacos, Restaurants, Food, Mexican, Food Trucks"
1844,ue7Wq8f3plmhzQdB8Lm2Wg,27.9962318,-82.5716915,4.5,24,"Food, Beer, Wine & Spirits"
1845,qSiE0vDy2TJis8jNkoa4ig,27.996504273,-82.519024093,3.5,28,"Breakfast & Brunch, Burgers, Sandwiches, Restaurants, American (Traditional), Diners"
1846,kghdH11lSymYhvAsvljGKw,27.9434725,-82.4475534,2.5,104,"Sushi Bars, Japanese, Soup, Restaurants"
1847,9jRpnzdxl6odjRMawgauWA,27.9560803,-82.4561142,2.0,15,"Fast Food, Burgers, Restaurants"
1848,JhZSOZSX2-8IUym2OlwUXQ,28.0834122,-82.503964,4.5,153,"Restaurants, Sushi Bars, Japanese, Thai"
1849,tgUgn5pq8uThma4iB62WYA,28.0687725,-82.453548,3.5,6,"Seafood, Salvadoran, Latin American, Breakfast & Brunch, Restaurants, Food, Coffee & Tea"
1850,yh0aL7qycuun7gRt3YrOZA,28.064665,-82.502782,3.5,24,"Restaurants, Burgers"
1851,H4i1mzPfPRa0_ugm27Aglg,28.0563327,-82.4286593,3.0,5,"Drugstores, Shopping, Food, Grocery"
1852,KwilllahEB9FznFr0utYvg,27.9313366,-82.5095353,4.5,6,"Acai Bowls, Juice Bars & Smoothies, Coffee & Tea, Food"
1853,pqkjSSu3oQ3FwwL48nkUyg,27.9967777,-82.3900608,4.0,17,"Sandwiches, Fast Food, Restaurants, Burgers"
1854,NKn2x0CsWnWSfjBfmvq0fw,28.083821402,-82.4590442447,4.5,91,"Filipino, Caterers, Asian Fusion, Restaurants, Event Planning & Services"
1855,gZx-7GF9YhAky3k0vkj3Dw,27.9260072,-82.506205,4.0,37,"Donuts, Restaurants, Food"
1856,1HNvVBmQX6F_0rMVdvKi1g,27.956547,-82.524525,3.0,79,"Coffee & Tea, Restaurants, Food"
1857,kkAyWX3toco_aLk0nNM-3A,27.9419481,-82.3378595,4.0,73,"Restaurants, Pizza, Gluten-Free, Cheesesteaks, Sandwiches, Salad"
1858,BsW3-SdZ0X7NYnb-EwwXzg,27.96091,-82.46414,4.0,152,"Diners, Food, American (Traditional), Coffee & Tea, Breakfast & Brunch, Bars, Waffles, Comfort Food, Nightlife, Restaurants"
1859,kUnjL9oAVYF89ZKJKtjDmg,27.9257967,-82.5059063,3.5,13,"Pizza, Restaurants"
1860,SqnMmUeoWrc5g66wAHOq4g,27.9514081,-82.4601496,4.5,132,"Desserts, Coffee & Tea, Food, Coffee Roasteries, Restaurants, Cafes, Breakfast & Brunch"
1861,pc8D9b_rnL_I8ak91tKjsg,27.9646718,-82.5206425,3.5,736,"Restaurants, Tacos, Tex-Mex, Mexican"
1862,iSLVidHj3Ve4kZikg0VxUw,27.9953438766,-82.4867143931,3.5,40,"Chinese, Restaurants"
1863,-xiLPlI6JVm-W2DFWpN9Sg,27.9957458,-82.5188801264,2.5,8,"Sandwiches, Fast Food, Restaurants"
1864,mGNt3rtzagXxtN6XRHlL1A,28.0683175485,-82.5065566113,3.5,41,"Fast Food, Sandwiches, Delis, Restaurants"
1865,n8yGo_YJneGjOWQHNHLj8Q,28.0556155,-82.4274852,4.0,132,"Food, Coffee & Tea, Acai Bowls, Juice Bars & Smoothies"
1866,ka06rQE8Z-8etFZ0Oa4qyg,28.0533979603,-82.3967641612,4.0,35,"Food, Bakeries, Grocery"
1867,to-u3PDcy7Ghs2hNVpjcvA,27.9589738,-82.509217,4.5,7,"Food, Seafood, Restaurants, Food Trucks"
1868,8cvkk0HB-F2Irctug1h3SA,27.9326175,-82.5063215,4.5,190,"Vegan, Gluten-Free, Burgers, Restaurants, American (New), Cafes, Pizza, American (Traditional)"
1869,_dyh3uCE6E4TimbtFiB-ag,27.9654632859,-82.5209096288,5.0,32,"Salad, Wine Bars, Bars, Nightlife, Food, Restaurants, Desserts, Tapas/Small Plates, Specialty Food"
1870,apswwLV8HHRmBMPrESCZoQ,28.0680904,-82.633425,2.0,39,"Food, Restaurants, Donuts, Coffee & Tea, Bakeries, Bagels, Breakfast & Brunch"
1871,DrIW7xz1LlilKxwR-wAytQ,28.0344492989,-82.4193102121,3.0,20,"Nightlife, Restaurants, Lounges, American (Traditional), Buffets, Bars, Cocktail Bars"
1872,kw3uLKXAhRGha64MBKiMTg,28.16215,-82.35293,4.5,26,"Indian, Restaurants, Noodles, Soup, Vegetarian"
1873,SlTprX2AfG8u8ClawmTxCA,27.9354554,-82.5043982,4.5,125,"Restaurants, Vietnamese"
1874,c1jx3p1Z56lCK9OCsR4iew,27.9810721,-82.4906507,1.5,14,"Restaurants, American (Traditional), Fast Food, Burgers"
1875,AMOlvxGc55-OQqFI67owNw,27.9128814231,-82.5270180032,4.5,9,"Fruits & Veggies, Specialty Food, Food"
1876,Mr1WN0YDa7sbfMkY0DmnhA,27.9464708,-82.4748632,5.0,9,"Food, Street Vendors, Barbeque, Restaurants"
1877,aZb8pOxbcj8Aft5RtPf7_g,27.9491626,-82.4583255,3.0,9,"Restaurants, Thai"
1878,OFeOtZ_8FJvDUb9BEfnyTw,27.960153,-82.4414759874,5.0,71,"Food, Coffee & Tea, Shopping, Tobacco Shops"
1879,P1eLS6wRgQRY7nQocPoCnA,28.069843,-82.576537,3.5,12,"Fast Food, Restaurants, Sandwiches, American (Traditional)"
1880,ZZQzt65614oon6yfokjRIA,28.0806110071,-82.4510520367,4.5,29,"Haitian, Caribbean, Bakeries, Food, Restaurants"
1881,rB-BUDjuOZWe_4vUhbPavQ,28.0419363,-82.5034882,3.5,109,"Restaurants, Tex-Mex, Mexican"
1882,ft8R-SUePNtfrfWk_j3oKw,27.9970185,-82.5760952,3.5,48,"Restaurants, Chinese, Vietnamese"
1883,38PnbJvCrsJYvEzzb4ytfQ,28.0522565,-82.4266704,3.0,9,"Restaurants, Bars, American (New), Sports Bars, Nightlife, American (Traditional)"
1884,qrRPTo6jwt3-i-d1fxUXBA,27.9195,-82.4959,4.5,36,"Kitchen & Bath, Specialty Food, Food, Olive Oil, Home & Garden, Shopping"
1885,MQivsxEWhhdL8ARzO3jA8Q,27.974451,-82.486513,5.0,25,"Italian, Restaurants"
1886,lkcJsaB7TIRHDoWXO2wiqg,28.0873204468,-82.4506215078,3.5,6,"Chinese, Restaurants"
1887,j-s3Xr3LORuSZKQeUzf3Pw,27.9516182,-82.4841565,3.5,14,"Event Planning & Services, Food, Venues & Event Spaces, Caterers, Beer, Wine & Spirits"
1888,JG-tnORk_uzVnjMd6XLaEQ,28.0951004911,-82.3912887021,3.0,19,"Venues & Event Spaces, Country Clubs, Active Life, Arts & Entertainment, Restaurants, Tennis, Event Planning & Services, Golf, Swimming Pools"
